id,RESOLUTIONDATE
51206,2015/09/18 16:20:58
51212,2015/09/14 08:24:54
51216,2015/09/08 09:14:11
51223,2015/09/14 08:24:25
51228,2015/11/02 13:04:04
51229,2015/09/08 13:23:06
51231,2015/09/24 17:58:00
51232,2015/09/22 17:03:26
51235,2015/09/09 13:27:13
51237,2015/09/17 15:49:14
51245,2015/12/01 16:23:03
51249,2015/09/22 19:12:48
51264,2016/05/13 12:13:42
51267,2015/09/08 09:17:48
51270,2015/09/09 08:44:39
51272,2016/05/13 12:20:32
51273,2015/09/15 11:20:49
51274,2015/10/09 03:39:59
51275,2015/09/23 02:47:01
51277,2015/10/09 03:39:51
51278,2015/09/11 16:10:33
51279,2015/09/15 13:10:34
51280,2015/09/12 23:33:02
51281,2015/10/03 03:05:20
51283,2015/12/29 22:12:25
51284,2015/09/10 02:51:25
51285,2015/09/16 19:57:08
51286,2015/10/01 21:25:20
51288,2015/09/10 04:54:40
51290,2015/09/15 02:43:16
51292,2015/09/18 22:02:30
51296,2015/09/09 15:04:12
51297,2015/10/09 17:17:15
51299,2015/09/17 10:08:02
51301,2015/09/16 13:32:51
51302,2015/10/01 16:44:39
51309,2015/09/08 17:25:41
51312,2015/09/14 08:40:58
51313,2015/12/01 16:23:30
51315,2015/09/14 16:47:30
51316,2015/09/10 13:20:18
51317,2015/11/18 15:20:20
51318,2015/10/03 03:01:41
51320,2015/09/10 16:50:35
51322,2015/12/15 11:08:49
51325,2015/09/23 10:32:27
51327,2015/09/10 23:18:14
51328,2015/09/12 00:38:35
51337,2015/09/23 00:38:27
51342,2015/10/06 03:13:29
51344,2015/11/07 14:49:25
51350,2016/04/28 05:54:33
51351,2015/09/12 05:54:19
51352,2015/09/12 07:29:51
51353,2015/09/10 06:02:03
51354,2015/10/13 04:42:55
51355,2015/09/15 00:07:27
51357,2015/11/25 09:17:05
51358,2015/09/10 02:32:58
51359,2015/12/03 13:27:55
51361,2015/10/29 04:19:29
51362,2015/10/30 00:55:25
51363,2015/10/18 02:21:29
51364,2015/09/16 07:48:32
51365,2015/10/16 06:51:18
51366,2015/09/10 02:44:27
51367,2015/09/10 02:47:44
51368,2015/10/02 15:44:24
51370,2015/09/17 10:14:11
51371,2015/09/09 09:35:33
51372,2015/09/17 10:48:27
51373,2015/09/17 09:19:16
51374,2015/09/11 06:22:38
51376,2016/05/12 06:41:53
51377,2015/10/15 09:58:51
51380,2015/09/15 14:44:17
51381,2015/09/16 11:53:26
51382,2015/10/28 08:47:02
51387,2015/09/09 15:28:45
51390,2015/09/09 14:15:54
51392,2015/09/30 08:16:58
51393,2015/09/11 15:00:40
51400,2015/09/09 15:13:40
51405,2015/09/09 15:27:00
51407,2015/09/10 16:32:30
51409,2015/09/30 10:31:21
51410,2015/09/14 08:45:29
51413,2015/10/12 09:53:43
51414,2015/11/13 18:48:42
51422,2015/09/09 23:02:50
51423,2015/09/09 23:06:13
51424,2015/09/09 23:11:20
51425,2015/10/21 11:16:25
51426,2015/12/05 02:08:56
51430,2015/09/11 04:55:18
51432,2015/09/18 00:54:26
51433,2015/12/04 03:51:46
51435,2015/09/12 03:48:59
51436,2015/11/25 09:23:29
51438,2015/09/10 08:58:02
51440,2015/11/20 23:55:57
51441,2015/10/14 06:01:01
51442,2015/09/10 08:10:43
51443,2015/11/18 03:43:37
51444,2015/09/17 08:04:31
51445,2015/09/15 08:22:55
51446,2015/09/10 08:04:42
51447,2015/09/16 00:12:44
51449,2015/09/11 07:33:33
51450,2015/09/15 01:47:25
51451,2015/10/02 03:04:20
51452,2015/09/10 07:45:11
51453,2015/09/12 06:44:34
51455,2015/09/30 09:57:32
51456,2016/04/14 06:14:13
51458,2015/10/22 15:27:36
51462,2015/09/19 07:29:05
51463,2015/09/17 06:23:49
51466,2015/09/10 09:47:32
51467,2015/09/16 06:37:33
51469,2015/09/11 13:21:33
51470,2016/02/18 03:19:33
51471,2015/09/10 13:59:57
51475,2015/09/10 13:42:49
51479,2015/10/06 15:21:35
51483,2015/11/12 16:15:51
51491,2015/09/10 15:56:24
51492,2015/09/26 14:58:40
51493,2015/09/26 14:48:16
51496,2015/09/15 09:07:10
51497,2015/11/20 11:36:26
51501,2015/10/21 09:24:58
51502,2015/09/10 14:56:03
51523,2015/10/28 23:51:01
51528,2015/09/11 10:01:52
51529,2015/09/15 00:10:37
51531,2015/09/11 07:14:35
51532,2015/09/15 03:43:28
51533,2015/09/16 12:16:28
51534,2015/09/17 10:15:08
51535,2015/09/12 03:07:53
51536,2015/09/11 07:14:31
51538,2015/09/16 08:14:10
51539,2015/11/25 09:23:15
51540,2016/02/18 14:03:55
51543,2015/09/12 04:32:30
51544,2015/09/17 10:15:57
51545,2015/09/17 07:20:06
51547,2015/10/14 05:45:36
51548,2015/12/16 04:17:03
51549,2016/04/16 08:10:22
51553,2015/11/03 02:57:50
51556,2015/10/13 09:55:55
51557,2015/09/11 09:29:44
51558,2015/09/12 05:28:26
51561,2015/10/02 15:43:55
51563,2015/11/03 02:57:18
51565,2015/10/27 21:45:02
51567,2015/10/17 03:22:15
51568,2015/09/12 05:31:40
51569,2015/09/17 09:06:29
51570,2015/09/11 12:07:18
51571,2015/11/02 11:49:09
51577,2015/11/09 20:17:54
51581,2015/10/14 16:12:02
51589,2015/09/15 14:20:06
51590,2015/09/11 16:39:14
51591,2015/09/16 14:50:23
51593,2015/09/23 11:38:09
51595,2015/09/25 12:00:45
51597,2015/09/22 14:57:32
51599,2015/09/17 11:15:26
51601,2015/09/11 20:50:44
51602,2015/09/15 18:47:57
51603,2015/09/24 18:45:47
51604,2015/10/02 09:35:42
51605,2015/09/15 02:42:21
51606,2015/11/12 22:27:02
51607,2015/10/02 15:45:26
51608,2015/09/15 18:02:37
51609,2015/10/09 10:29:17
51610,2015/11/07 12:06:54
51611,2015/10/13 15:59:38
51612,2015/09/16 21:52:48
51613,2015/09/14 20:53:55
51614,2015/10/14 03:55:45
51615,2016/03/04 19:18:27
51616,2015/12/04 10:06:02
51618,2015/09/17 10:16:48
51619,2015/10/02 10:07:43
51620,2015/09/16 12:17:14
51621,2015/10/02 00:58:10
51623,2015/09/18 23:51:09
51624,2015/09/29 04:45:27
51625,2015/09/25 04:01:06
51627,2016/02/26 04:12:18
51628,2015/09/15 10:06:55
51629,2015/10/30 03:13:08
51630,2015/11/06 04:56:55
51633,2015/09/12 07:25:25
51634,2015/09/15 10:07:27
51635,2015/09/15 10:08:04
51636,2015/10/06 03:08:56
51637,2015/11/03 02:58:59
51639,2015/11/25 10:21:21
51640,2015/10/02 15:42:56
51641,2015/10/02 09:51:31
51642,2015/12/16 04:05:51
51643,2015/09/23 04:54:40
51644,2015/12/16 09:03:55
51645,2015/12/16 09:07:55
51646,2015/09/16 06:58:22
51652,2015/09/23 08:54:09
51656,2015/09/17 11:19:33
51664,2015/09/21 19:24:57
51668,2015/09/14 09:13:53
51670,2015/09/21 16:41:51
51674,2015/09/14 11:32:09
51677,2015/09/22 08:45:48
51679,2015/09/15 08:39:39
51682,2015/09/22 11:19:13
51685,2015/09/15 10:26:33
51686,2015/09/18 16:53:42
51693,2015/09/23 11:35:07
51694,2015/09/23 11:36:34
51699,2015/09/24 11:42:12
51702,2015/10/02 14:51:06
51705,2015/09/18 17:03:22
51706,2015/11/09 16:38:36
51707,2015/11/09 16:40:45
51708,2015/09/16 09:13:44
51709,2015/09/21 09:55:12
51711,2015/09/19 12:08:49
51716,2015/10/02 08:36:31
51718,2016/03/12 09:25:46
51719,2016/04/05 11:56:41
51723,2015/10/14 15:47:14
51725,2015/10/02 15:43:18
51732,2015/09/25 00:38:18
51733,2015/09/18 22:50:56
51738,2015/10/14 02:28:15
51739,2015/11/04 02:34:53
51740,2015/09/30 09:58:30
51741,2015/09/25 21:24:44
51743,2015/09/29 02:29:55
51744,2015/09/18 23:08:03
51745,2015/09/17 04:38:50
51746,2015/11/04 11:30:55
51747,2015/10/29 04:35:29
51749,2015/11/04 11:30:46
51750,2015/10/23 09:55:52
51752,2015/10/02 11:06:08
51753,2015/11/23 21:42:55
51754,2015/11/23 21:43:22
51755,2015/10/15 16:48:32
51757,2015/10/30 12:52:38
51759,2015/09/16 06:28:23
51761,2016/05/07 06:11:07
51763,2015/11/03 09:32:33
51765,2015/09/15 11:52:56
51766,2015/09/16 08:37:22
51767,2015/09/18 22:03:48
51769,2015/09/16 08:34:15
51770,2015/12/09 09:26:36
51772,2015/09/15 15:47:57
51773,2015/11/02 15:53:18
51782,2015/09/25 20:46:14
51787,2015/09/22 08:30:49
51791,2015/10/07 16:53:37
51805,2015/10/02 00:23:15
51807,2016/02/16 18:40:58
51816,2015/09/30 06:30:02
51817,2015/10/30 23:23:56
51818,2015/09/16 06:06:46
51819,2015/09/18 02:44:33
51820,2015/10/27 10:11:35
51821,2015/10/06 04:01:16
51822,2015/10/14 06:30:50
51824,2015/10/16 06:55:51
51825,2015/10/16 06:29:43
51828,2015/09/17 07:21:14
51830,2015/09/18 03:53:27
51831,2015/09/18 05:27:33
51832,2015/09/16 08:33:55
51833,2015/09/17 03:04:47
51837,2015/09/17 07:21:39
51838,2015/10/19 10:37:30
51840,2015/09/30 06:50:12
51842,2015/10/07 08:06:36
51844,2015/10/24 06:48:11
51845,2015/09/21 08:40:05
51848,2015/09/26 10:04:44
51849,2015/11/02 15:52:23
51850,2015/09/30 16:45:23
51851,2015/09/30 16:45:30
51852,2015/09/30 16:45:36
51853,2015/09/30 16:45:43
51854,2015/09/30 16:45:52
51855,2015/09/30 16:46:08
51856,2015/09/30 16:46:01
51857,2015/09/30 16:46:16
51858,2015/09/30 16:46:23
51859,2015/09/30 16:46:31
51863,2015/09/22 08:32:55
51864,2015/09/22 09:04:15
51866,2015/09/22 08:38:06
51868,2015/09/22 09:04:22
51870,2015/09/18 17:03:50
51871,2015/09/18 17:03:59
51872,2015/09/18 17:03:39
51874,2015/09/18 17:03:32
51877,2015/09/23 09:53:24
51879,2015/09/18 16:31:37
51881,2015/09/25 12:00:52
51882,2015/09/25 12:00:38
51897,2016/01/14 16:50:58
51898,2015/12/31 18:17:53
51899,2015/10/06 18:45:45
51901,2015/09/29 11:02:36
51903,2015/10/06 18:47:53
51904,2015/11/18 15:01:51
51905,2015/11/18 15:02:35
51906,2015/10/13 20:36:24
51907,2015/09/16 20:02:36
51908,2015/10/13 20:37:56
51909,2015/09/25 15:44:28
51910,2015/11/18 15:02:56
51911,2015/10/13 20:38:53
51915,2015/09/25 04:01:49
51917,2015/10/10 14:38:05
51918,2015/09/17 08:24:56
51920,2015/09/17 21:29:05
51922,2015/09/20 01:36:39
51923,2015/09/26 05:27:43
51924,2015/09/25 07:23:46
51926,2015/10/14 06:54:16
51927,2015/09/23 04:54:24
51929,2015/09/17 07:24:07
51930,2015/11/11 03:38:48
51931,2015/10/22 02:54:27
51932,2015/09/30 06:33:13
51933,2016/05/07 06:02:17
51934,2015/10/15 02:55:24
51935,2015/10/01 03:36:43
51937,2015/09/30 06:21:04
51938,2015/09/29 03:20:05
51940,2015/10/13 10:29:55
51944,2015/10/15 03:21:51
51946,2016/01/27 06:47:34
51952,2015/09/30 07:10:10
51955,2015/10/21 03:25:09
51956,2015/09/18 05:41:07
51957,2015/10/10 07:01:30
51958,2015/09/30 06:59:48
51960,2015/09/22 05:35:38
51962,2015/09/30 05:50:50
51965,2016/01/22 06:56:50
51968,2015/09/30 06:52:12
51970,2015/10/16 07:50:50
51973,2015/09/17 09:40:29
51976,2015/11/10 01:14:49
51978,2016/05/06 02:32:35
51979,2015/09/22 04:39:13
51980,2015/11/02 13:06:34
51981,2015/09/19 10:22:21
51983,2015/10/22 20:38:15
51984,2015/09/24 13:22:23
51985,2015/09/19 10:24:54
51988,2015/09/19 10:33:19
51989,2015/11/02 13:05:21
51993,2015/09/25 13:35:41
51994,2015/10/28 04:08:32
51996,2015/09/21 12:37:51
51998,2015/10/06 16:58:33
51999,2015/09/25 03:04:18
52000,2015/09/19 09:14:25
52001,2015/10/02 09:45:58
52004,2015/09/29 03:37:09
52005,2015/09/26 06:56:13
52006,2015/09/30 07:52:38
52011,2015/10/21 05:37:47
52019,2015/09/17 16:33:32
52033,2015/10/20 16:26:08
52037,2015/09/29 11:27:50
52038,2015/10/29 20:39:33
52042,2015/10/06 17:30:11
52045,2015/10/15 20:23:15
52060,2015/09/23 08:52:09
52061,2015/09/25 16:28:59
52062,2015/09/23 12:21:57
52063,2015/10/02 15:54:24
52065,2015/09/23 10:34:55
52067,2015/10/01 15:03:17
52068,2015/09/25 13:24:26
52069,2015/10/02 09:58:51
52082,2015/09/19 11:40:02
52083,2015/09/19 11:40:18
52084,2015/10/01 20:00:02
52085,2015/10/01 20:00:09
52086,2015/10/10 08:40:44
52087,2015/09/17 22:26:23
52089,2015/11/02 23:55:10
52093,2015/10/14 06:59:23
52097,2016/04/30 01:11:26
52098,2015/09/18 08:52:30
52099,2015/10/07 03:04:45
52102,2015/09/19 18:05:20
52103,2015/10/05 23:30:51
52105,2015/12/19 02:50:20
52106,2015/09/25 06:37:26
52107,2015/09/23 11:40:35
52108,2015/11/25 08:58:36
52109,2015/09/24 10:02:05
52110,2015/09/26 00:38:03
52111,2015/09/18 08:45:19
52112,2015/10/22 08:23:45
52113,2015/09/24 10:47:04
52114,2015/09/18 10:06:12
52117,2015/10/12 13:28:02
52118,2015/09/18 11:46:24
52119,2015/10/07 14:17:09
52121,2015/10/28 04:27:39
52122,2015/09/19 08:51:24
52123,2015/10/27 15:58:36
52124,2015/11/06 13:32:11
52125,2015/11/09 14:15:46
52126,2015/11/24 17:23:12
52128,2015/11/11 11:24:45
52129,2015/10/02 13:32:26
52130,2015/10/16 06:48:29
52131,2015/11/03 02:59:59
52132,2015/11/23 07:41:45
52134,2015/09/26 07:33:40
52135,2015/09/26 07:34:03
52136,2015/09/19 11:02:12
52138,2015/09/26 07:32:44
52140,2015/10/14 03:26:00
52142,2015/09/26 07:32:09
52143,2015/09/25 02:41:45
52146,2015/09/18 16:05:23
52147,2015/09/22 05:37:34
52149,2015/09/22 05:33:42
52150,2015/11/19 12:34:05
52151,2015/09/19 11:40:32
52152,2015/10/19 13:02:45
52153,2015/09/25 13:24:35
52154,2015/09/25 13:24:44
52155,2015/09/25 13:24:53
52156,2015/09/25 13:25:02
52158,2015/10/28 09:23:13
52163,2015/10/02 15:44:44
52165,2016/01/08 06:18:25
52167,2015/09/29 02:07:54
52171,2015/10/02 15:44:55
52173,2015/09/22 15:52:26
52179,2015/11/10 22:25:42
52190,2016/04/23 00:58:33
52192,2015/11/18 15:03:42
52193,2015/09/25 15:36:36
52195,2016/05/04 00:37:05
52201,2015/10/30 08:00:20
52202,2015/10/22 21:34:56
52206,2016/05/13 10:49:29
52212,2015/09/30 08:24:25
52214,2015/09/30 07:49:54
52215,2015/09/26 05:18:00
52216,2016/01/27 07:56:26
52217,2015/09/24 01:55:44
52218,2015/09/29 04:04:57
52219,2015/09/19 03:38:35
52220,2015/09/22 02:34:15
52221,2015/10/02 07:34:14
52222,2015/10/01 03:40:41
52223,2015/09/23 10:20:59
52224,2015/10/28 03:15:41
52225,2015/09/19 07:48:38
52226,2015/12/30 01:00:58
52227,2015/09/24 11:06:44
52230,2015/10/28 06:26:27
52231,2015/09/21 05:54:12
52232,2015/09/19 09:57:41
52234,2015/09/23 10:21:46
52236,2015/09/19 16:16:13
52237,2015/09/19 11:41:00
52238,2015/09/19 11:41:14
52239,2015/10/01 20:01:01
52240,2015/10/01 20:01:07
52242,2015/09/19 11:41:25
52243,2015/09/25 11:40:03
52245,2015/09/22 09:54:43
52246,2015/09/19 11:41:39
52247,2015/10/05 11:52:33
52248,2015/11/13 08:46:45
52250,2015/10/15 02:25:27
52257,2015/09/21 18:45:31
52258,2015/09/22 15:36:47
52259,2015/10/13 20:39:52
52260,2015/09/22 15:35:21
52268,2015/12/10 00:05:52
52296,2015/11/02 12:01:41
52299,2015/10/06 03:09:14
52312,2015/10/01 14:07:06
52315,2015/09/24 09:03:15
52316,2015/09/23 13:55:51
52317,2015/09/25 15:33:29
52318,2015/11/03 02:55:23
52322,2015/09/21 10:35:55
52323,2015/09/22 09:15:05
52326,2015/10/02 09:00:05
52330,2015/09/22 15:19:14
52333,2015/09/21 14:44:22
52336,2016/01/20 13:54:04
52337,2015/09/30 14:15:21
52339,2015/09/25 09:02:29
52340,2015/09/26 08:34:17
52343,2015/10/12 19:39:31
52348,2015/10/15 07:23:10
52349,2015/11/06 15:06:12
52351,2015/09/22 15:18:26
52352,2016/05/10 05:07:11
52354,2015/09/30 11:16:36
52355,2015/11/16 15:53:47
52360,2015/10/01 09:48:08
52361,2015/10/05 11:48:43
52368,2016/03/16 15:14:52
52370,2015/11/14 02:49:28
52376,2015/09/25 14:30:35
52377,2015/09/28 09:34:49
52385,2015/11/14 02:47:30
52391,2015/10/03 02:21:48
52392,2015/10/06 02:51:09
52393,2015/09/24 03:23:24
52394,2015/09/24 02:34:04
52395,2015/09/22 19:01:09
52400,2015/11/26 05:20:48
52401,2015/11/20 06:39:11
52403,2015/11/18 03:35:51
52406,2015/09/26 05:31:50
52407,2015/10/03 04:17:05
52408,2015/09/24 01:36:34
52411,2015/09/29 04:06:57
52412,2015/09/22 16:42:51
52413,2015/09/22 06:51:51
52414,2015/10/16 06:50:39
52415,2015/09/24 08:48:21
52416,2015/10/13 11:30:45
52417,2015/11/07 03:47:30
52419,2015/09/24 01:21:03
52420,2015/10/06 02:52:04
52421,2015/10/06 02:51:45
52422,2015/12/29 06:54:00
52424,2015/11/03 09:40:03
52425,2015/12/24 03:46:38
52426,2015/11/12 08:31:08
52427,2015/10/07 14:22:13
52430,2015/12/16 06:33:25
52433,2016/01/14 08:54:44
52434,2015/09/30 10:56:08
52435,2015/09/23 17:30:59
52436,2015/10/07 08:06:40
52439,2015/10/05 17:11:39
52441,2015/10/03 07:57:52
52442,2015/12/03 08:15:55
52443,2015/11/20 06:35:07
52445,2015/10/29 07:33:12
52446,2015/09/22 11:16:24
52447,2015/09/25 09:58:53
52455,2015/09/24 09:20:03
52459,2015/11/10 10:22:21
52473,2015/10/16 08:05:25
52484,2015/10/01 00:15:33
52486,2015/11/03 18:43:23
52487,2016/04/06 17:56:17
52488,2015/11/17 18:09:17
52494,2015/09/24 11:28:53
52495,2015/11/20 11:35:46
52496,2015/09/23 12:02:31
52498,2015/09/23 14:57:50
52502,2015/10/14 05:51:04
52503,2015/10/15 08:33:12
52504,2015/09/29 00:33:23
52506,2015/10/23 02:42:49
52507,2015/11/03 03:01:06
52508,2015/09/24 03:34:34
52509,2015/09/23 06:02:29
52511,2015/09/25 02:38:22
52512,2015/09/26 03:57:15
52515,2015/12/04 07:57:46
52516,2015/10/13 02:37:07
52517,2015/09/23 04:06:28
52518,2015/09/30 09:27:54
52519,2015/11/11 18:48:05
52520,2015/10/14 02:27:14
52521,2015/09/23 08:25:32
52522,2015/12/16 09:06:17
52523,2015/09/25 09:14:09
52524,2015/10/23 07:09:41
52525,2015/09/25 02:42:17
52526,2015/09/23 23:36:52
52527,2016/01/21 06:29:40
52528,2015/10/05 13:26:59
52529,2015/10/02 03:10:54
52535,2015/10/22 02:53:27
52536,2015/11/23 10:39:59
52539,2015/11/09 16:39:40
52544,2015/09/24 14:35:49
52546,2015/09/25 03:35:37
52550,2015/09/29 10:28:10
52553,2015/12/20 08:49:31
52556,2015/09/23 14:40:32
52557,2015/10/06 19:45:41
52563,2015/11/20 11:34:43
52565,2015/09/23 16:08:27
52566,2015/11/17 19:10:50
52567,2015/10/07 12:10:51
52568,2015/11/24 21:22:25
52569,2015/11/23 22:13:58
52570,2016/03/02 08:36:06
52572,2016/03/14 12:39:16
52573,2015/10/22 01:05:06
52575,2015/10/15 22:58:53
52576,2016/03/02 08:45:30
52577,2015/10/06 17:28:29
52578,2015/10/01 11:55:03
52579,2015/10/29 18:38:27
52580,2015/11/18 15:04:07
52581,2015/10/05 17:51:15
52582,2015/12/11 10:39:50
52583,2015/10/01 21:04:33
52585,2015/10/06 17:49:55
52587,2015/10/05 19:59:53
52588,2015/09/26 07:44:00
52589,2016/03/14 12:39:43
52591,2015/09/25 02:26:26
52592,2015/11/05 08:19:19
52593,2015/09/24 05:29:34
52594,2015/10/23 07:13:37
52596,2015/10/06 04:02:53
52597,2015/12/16 03:15:45
52598,2015/09/26 09:59:03
52601,2015/09/29 23:18:19
52602,2015/11/12 07:59:07
52603,2015/12/16 03:53:34
52604,2015/12/18 11:35:32
52607,2015/12/04 03:52:19
52612,2015/09/24 12:04:13
52616,2015/09/24 13:42:02
52620,2015/09/29 07:16:24
52627,2015/10/02 11:23:55
52638,2015/09/27 04:51:37
52640,2016/01/28 09:26:06
52643,2015/11/09 16:39:19
52644,2015/11/09 16:39:00
52645,2015/10/06 05:25:36
52650,2015/10/09 07:32:58
52654,2015/10/15 16:36:19
52666,2015/10/02 15:45:11
52678,2015/10/09 07:33:05
52689,2015/10/02 11:59:10
52691,2016/03/11 23:31:52
52692,2015/11/18 15:04:37
52693,2015/09/24 17:15:53
52702,2015/09/26 14:55:21
52706,2015/09/25 19:08:32
52708,2015/09/26 00:27:22
52710,2015/10/02 09:42:55
52711,2015/10/07 03:27:08
52712,2015/11/18 05:45:52
52713,2016/02/18 09:35:44
52714,2015/09/25 22:56:58
52715,2015/09/25 07:12:24
52718,2015/10/07 03:42:14
52729,2015/09/28 23:16:59
52730,2015/11/23 07:43:27
52731,2015/10/01 06:21:23
52732,2016/02/10 05:18:29
52734,2016/02/23 05:02:15
52742,2015/10/07 07:01:14
52743,2015/12/04 16:33:10
52745,2015/10/03 20:55:04
52747,2015/10/07 18:35:38
52750,2015/10/06 05:26:47
52755,2015/09/30 09:05:38
52757,2015/10/06 10:11:04
52759,2015/10/05 16:12:55
52760,2015/10/07 17:16:31
52761,2015/11/05 17:04:18
52766,2015/09/30 16:32:05
52767,2015/10/13 20:41:49
52768,2015/09/28 18:19:22
52769,2015/09/25 16:14:49
52770,2015/09/28 09:07:16
52771,2015/09/25 16:45:00
52772,2015/10/13 20:42:34
52773,2015/11/18 15:04:59
52775,2015/09/25 17:46:43
52776,2015/09/28 15:07:03
52777,2015/12/01 16:09:15
52784,2015/09/29 06:39:50
52791,2015/11/12 08:30:15
52792,2015/12/12 04:33:31
52794,2015/12/12 04:38:07
52795,2015/12/12 07:45:47
52796,2015/12/12 04:04:13
52797,2015/12/12 07:12:09
52798,2015/12/12 03:53:51
52799,2015/12/12 07:56:55
52800,2015/12/12 04:39:21
52801,2015/10/07 03:47:40
52802,2015/12/12 04:28:59
52803,2015/12/12 04:30:55
52804,2015/12/12 04:45:04
52805,2015/10/03 03:07:08
52806,2015/10/22 03:23:19
52807,2015/09/29 23:50:58
52808,2015/10/13 07:08:26
52809,2016/01/29 06:15:31
52810,2015/09/26 06:03:45
52811,2015/09/26 07:55:37
52812,2015/12/10 14:27:10
52813,2015/09/26 07:31:28
52814,2015/10/06 06:22:38
52815,2015/09/26 07:49:01
52818,2015/10/06 03:26:34
52820,2015/10/06 03:27:57
52821,2015/11/19 15:45:58
52822,2015/09/28 16:48:24
52823,2015/10/05 16:10:36
52824,2015/10/28 06:11:38
52825,2015/10/22 04:17:31
52829,2015/11/07 03:33:26
52833,2015/10/10 08:41:30
52834,2015/09/28 17:10:46
52838,2015/09/28 18:27:10
52839,2015/09/30 01:53:20
52843,2015/10/01 20:58:41
52844,2015/10/08 03:53:29
52845,2015/12/01 09:23:20
52847,2015/09/29 08:35:06
52848,2015/10/29 05:21:38
52849,2015/11/07 03:34:08
52850,2015/10/18 01:09:49
52851,2015/10/06 04:07:40
52853,2015/12/08 04:11:46
52855,2016/01/15 05:15:55
52856,2015/11/20 06:31:08
52857,2015/09/30 08:54:01
52858,2015/10/28 06:55:38
52860,2015/10/29 01:47:46
52861,2015/10/27 09:24:07
52862,2015/10/14 03:24:32
52866,2015/10/02 09:31:56
52867,2015/10/10 08:41:20
52871,2015/10/27 09:24:33
52872,2015/10/14 03:23:13
52877,2015/11/07 02:23:37
52878,2015/09/30 01:48:52
52879,2015/10/02 11:25:02
52880,2015/10/03 10:19:21
52881,2015/10/03 06:44:14
52882,2015/10/03 08:13:19
52887,2016/01/21 17:52:02
52889,2015/10/01 06:21:51
52890,2015/09/29 17:51:38
52898,2016/03/14 12:40:46
52899,2016/01/29 17:41:14
52901,2015/10/16 00:55:45
52908,2016/02/26 04:10:44
52912,2015/10/01 06:22:18
52913,2015/11/12 11:38:24
52917,2015/10/01 00:09:52
52919,2015/09/30 07:03:22
52920,2015/10/02 09:36:24
52922,2015/11/04 08:11:47
52923,2015/12/30 03:25:43
52925,2016/02/02 02:21:47
52930,2016/02/11 03:47:12
52935,2015/10/09 07:35:04
52936,2015/10/20 08:27:45
52937,2016/04/20 23:51:56
52938,2015/10/09 02:57:23
52940,2015/10/02 09:02:54
52941,2015/10/08 02:50:58
52943,2015/10/14 06:22:34
52944,2015/10/08 08:26:48
52946,2015/10/14 06:08:16
52947,2015/10/07 12:17:05
52948,2015/09/30 09:54:18
52952,2015/10/28 04:17:25
52953,2015/10/27 08:01:13
52955,2015/12/05 02:08:16
52958,2015/11/23 10:45:39
52959,2015/10/29 05:46:12
52960,2015/10/14 03:22:55
52961,2015/12/12 04:39:43
52963,2015/10/02 10:07:00
52968,2015/11/10 05:47:49
52977,2015/10/14 06:09:46
53001,2015/09/30 15:02:22
53004,2015/09/30 15:10:59
53005,2015/10/10 06:06:05
53010,2015/09/30 15:07:24
53012,2015/11/03 09:11:21
53014,2015/09/30 17:40:10
53069,2016/01/21 06:29:17
53077,2015/10/13 20:43:38
53078,2015/09/30 17:42:06
53080,2016/03/05 12:00:01
53084,2015/10/16 10:06:54
53088,2015/10/01 09:38:18
53090,2015/11/24 01:12:22
53091,2016/03/14 12:40:57
53092,2015/11/25 17:54:37
53096,2015/10/01 21:03:35
53099,2015/10/02 07:16:56
53103,2015/11/17 19:06:42
53105,2015/10/05 20:34:47
53106,2015/10/02 09:59:30
53112,2015/10/29 00:37:38
53113,2015/11/18 02:47:41
53114,2015/11/24 02:43:21
53116,2015/11/03 03:02:10
53117,2015/12/12 04:35:54
53120,2015/10/15 10:20:30
53121,2015/10/01 06:49:37
53200,2015/10/30 02:57:38
53204,2015/11/03 09:58:48
53206,2015/10/01 16:34:44
53207,2015/10/06 06:43:13
53209,2015/10/08 05:50:07
53211,2016/03/30 21:02:08
53215,2015/10/06 02:58:52
53217,2015/10/02 07:20:51
53218,2015/10/06 03:36:17
53220,2015/10/14 06:29:36
53228,2015/10/22 08:32:31
53230,2015/10/13 08:36:29
53231,2016/01/21 06:08:37
53232,2015/11/26 04:19:58
53234,2015/10/14 06:36:13
53235,2015/11/03 03:04:31
53237,2015/10/28 06:19:11
53238,2015/10/14 06:45:31
53239,2015/10/14 06:47:54
53240,2015/12/30 03:25:13
53241,2015/10/14 06:54:34
53244,2015/10/14 06:51:31
53245,2015/10/03 08:07:10
53249,2015/10/30 09:37:01
53251,2016/01/07 04:14:18
53252,2015/11/26 10:26:42
53254,2015/10/01 09:35:08
53255,2015/10/30 12:52:02
53256,2015/10/05 13:44:12
53258,2015/10/10 12:23:54
53259,2015/10/10 12:24:36
53260,2016/01/22 04:22:36
53261,2015/10/10 12:27:41
53262,2015/10/05 13:44:25
53263,2015/10/07 14:22:40
53264,2015/11/26 10:37:06
53266,2015/10/24 02:56:06
53267,2015/10/12 12:55:21
53300,2015/10/05 13:44:38
53301,2015/10/19 13:01:12
53302,2015/11/02 15:46:15
53313,2015/10/05 10:59:49
53314,2015/11/03 09:07:39
53315,2015/11/03 08:50:31
53316,2015/10/05 13:44:47
53317,2015/10/07 14:22:46
53325,2015/10/23 18:34:46
53329,2015/10/16 09:51:31
53335,2015/12/20 08:50:22
